variable,year,region,unit,value
Land Cover,2025,GRC,million ha,13.0097455071215
Land Cover,2025,GRD,million ha,0.0330698087699981
Land Cover,2025,GTM,million ha,10.9181489244977
Land Cover,2025,GUY,million ha,21.2059474008679
Land Cover,2025,HKG,million ha,0.100928835688399
Land Cover,2025,HND,million ha,11.2271493836743
Land Cover,2025,HRV,million ha,5.46672347981497
Land Cover,2025,HTI,million ha,2.67905520792291
Land Cover,2025,HUN,million ha,9.29336289291611
Land Cover,2025,IDN,million ha,187.279376259413
Land Cover,2025,IND,million ha,308.721166635356
Land Cover,2025,IRL,million ha,6.91315700699567
Land Cover,2025,IRN,million ha,162.201955775094
Land Cover,2025,IRQ,million ha,43.7603927354764
Land Cover,2025,ISL,million ha,10.0931697327665
Land Cover,2025,ISR,million ha,2.06212458557186
Land Cover,2025,ITA,million ha,30.0005783405447
Land Cover,2025,JAM,million ha,1.09439034315072
Land Cover,2025,JOR,million ha,8.89318841083569
Land Cover,2025,JPN,million ha,37.0375034231678
Land Cover,2025,KAZ,million ha,270.94069165854
Land Cover,2025,KEN,million ha,58.4876753719327
Land Cover,2025,KGZ,million ha,19.87170645789
Land Cover,2025,KHM,million ha,18.1749612724113
Land Cover,2025,KOR,million ha,9.76745235801492
Land Cover,2025,KWT,million ha,1.74244981164024
Land Cover,2025,LAO,million ha,22.8831339639251
Land Cover,2025,LBN,million ha,0.993040204060306
Land Cover,2025,LBR,million ha,9.57264012390669
Land Cover,2025,LBY,million ha,162.582320230487
Land Cover,2025,LCA,million ha,0.0594243829480305
Land Cover,2025,LKA,million ha,6.60051583704437
Land Cover,2025,LSO,million ha,3.01453647158182
Land Cover,2025,LTU,million ha,6.45831537291752
Land Cover,2025,LUX,million ha,0.260601609536918
Land Cover,2025,LVA,million ha,6.41013177802739
Land Cover,2025,MAC,million ha,0.002206788382094
Land Cover,2025,MAR,million ha,41.3461175647816
Land Cover,2025,MDA,million ha,3.31166081252739
Land Cover,2025,MDG,million ha,59.2068980035385
Land Cover,2025,MEX,million ha,195.654357862545
Land Cover,2025,MKD,million ha,2.53519889711724
Land Cover,2025,MLI,million ha,125.681267813813
Land Cover,2025,MLT,million ha,0.0293893060993854
Land Cover,2025,MMR,million ha,66.4255164924541
Land Cover,2025,MNE,million ha,1.36970850576021
Land Cover,2025,MNG,million ha,156.052206634424
Land Cover,2025,MOZ,million ha,79.0379675028625
Land Cover,2025,MRT,million ha,103.892624564052
Land Cover,2025,MWI,million ha,11.9808516095008
Land Cover,2025,MYS,million ha,32.8026555877137
Land Cover,2025,NAM,million ha,82.4445338021831
Land Cover,2025,NER,million ha,118.513772363765
Land Cover,2025,NGA,million ha,91.1105180623299
Land Cover,2025,NIC,million ha,12.8953965516555
Land Cover,2025,NLD,million ha,3.51555154371925
Land Cover,2025,NOR,million ha,37.0726312434413
Land Cover,2025,NPL,million ha,14.730130831149
Land Cover,2025,NZL,million ha,26.2614584209498
Land Cover,2025,OMN,million ha,31.1247363083749
Land Cover,2025,PAK,million ha,87.3207396468259
Land Cover,2025,PAN,million ha,7.45875190056195
Land Cover,2025,PER,million ha,129.420781994382
Land Cover,2025,PHL,million ha,28.9126203051172
Land Cover,2025,PNG,million ha,46.2451724490457
Land Cover,2025,POL,million ha,31.1838055951541
Land Cover,2025,PRT,million ha,8.84425891285167
Land Cover,2025,PRY,million ha,40.0867562464836
Land Cover,2025,QAT,million ha,1.10889404386294
Land Cover,2025,ROU,million ha,23.5745610633237
Land Cover,2025,RUS,million ha,1680.35274115229
Land Cover,2025,RWA,million ha,2.54222694123763
Land Cover,2025,SAU,million ha,192.480404097675
Land Cover,2025,SDN,million ha,185.288479197206
Land Cover,2025,SEN,million ha,19.6744115093311
Land Cover,2025,SLB,million ha,2.59133334916124
Land Cover,2025,SLE,million ha,7.19695495273598
Land Cover,2025,SLV,million ha,2.05749879754062
Land Cover,2025,SRB,million ha,7.74256771506035
Land Cover,2025,STP,million ha,0.100606497577398
Land Cover,2025,SUR,million ha,14.5818439914324
Land Cover,2025,SVK,million ha,4.83389630862435
Land Cover,2025,SVN,million ha,2.02589688045888
Land Cover,2025,SWE,million ha,44.1679198456344
Land Cover,2025,SWZ,million ha,1.7138388188946
Land Cover,2025,TCD,million ha,127.074044293748
Land Cover,2025,TGO,million ha,5.70820473373164
Land Cover,2025,THA,million ha,51.5457705724951
Land Cover,2025,TJK,million ha,14.2119064266679
Land Cover,2025,TKM,million ha,46.9487488832265
Land Cover,2025,TLS,million ha,1.50307367140891
Land Cover,2025,TTO,million ha,0.508827227383778
Land Cover,2025,TUN,million ha,15.6385365741644
Land Cover,2025,TUR,million ha,77.8588605770915
Land Cover,2025,TZA,million ha,94.5290093980983
Land Cover,2025,UGA,million ha,24.2938477601564
Land Cover,2025,UKR,million ha,59.6536913669351
Land Cover,2025,URY,million ha,17.716093930701
Land Cover,2025,USA,million ha,941.731306440107
Land Cover,2025,UZB,million ha,44.7195563088968
Land Cover,2025,VCT,million ha,0.0343613336322034
Land Cover,2025,VNM,million ha,32.8920280881451
Land Cover,2025,VUT,million ha,1.12399538642642
Land Cover,2025,World,million ha,12837.3136136161
Land Cover,2025,ZAF,million ha,122.093220885718
Land Cover,2025,ZMB,million ha,75.471213628716
Land Cover,2025,ZWE,million ha,39.0522180786576
Land Cover|Cropland,2025,AFG,million ha,8.09081860015551
Land Cover|Cropland,2025,AGO,million ha,5.57556343635044
Land Cover|Cropland,2025,ALB,million ha,0.628540939253287
Land Cover|Cropland,2025,ARE,million ha,0.0854667727790041
Land Cover|Cropland,2025,ARG,million ha,45.1262142121882
Land Cover|Cropland,2025,ARM,million ha,0.511222663406104
Land Cover|Cropland,2025,ATG,million ha,0.0011127073226238
Land Cover|Cropland,2025,AUS,million ha,31.3884363652439
Land Cover|Cropland,2025,AUT,million ha,1.37044783212611
Land Cover|Cropland,2025,AZE,million ha,2.32876881578245
Land Cover|Cropland,2025,BDI,million ha,1.64788849878135
Land Cover|Cropland,2025,BEL,million ha,0.903507564485037
Land Cover|Cropland,2025,BEN,million ha,4.62121293382336
Land Cover|Cropland,2025,BFA,million ha,8.98974031186144
Land Cover|Cropland,2025,BGD,million ha,8.50439074983876
Land Cover|Cropland,2025,BGR,million ha,3.67286906958618
Land Cover|Cropland,2025,BHR,million ha,0.0009176679243636
Land Cover|Cropland,2025,BHS,million ha,0.0039278363525774
Land Cover|Cropland,2025,BIH,million ha,1.07563541207137
Land Cover|Cropland,2025,BLR,million ha,5.6988909253876
Land Cover|Cropland,2025,BLZ,million ha,0.133794721609633
Land Cover|Cropland,2025,BOL,million ha,6.16287474124461
Land Cover|Cropland,2025,BRA,million ha,61.0428182155369
Land Cover|Cropland,2025,BRB,million ha,0.0020450562844425
Land Cover|Cropland,2025,BTN,million ha,0.108416814580429
Land Cover|Cropland,2025,BWA,million ha,0.283440966776932
Land Cover|Cropland,2025,CAF,million ha,2.74930128625068
Land Cover|Cropland,2025,CAN,million ha,38.2482752722811
Land Cover|Cropland,2025,CHE,million ha,0.42867666970203
Land Cover|Cropland,2025,CHL,million ha,1.7623195981183
Land Cover|Cropland,2025,CHN,million ha,133.003288676651
Land Cover|Cropland,2025,CIV,million ha,13.9823956811883
Land Cover|Cropland,2025,CMR,million ha,7.52408122014455
Land Cover|Cropland,2025,COD,million ha,17.6743270706764
Land Cover|Cropland,2025,COG,million ha,0.799768016235688
Land Cover|Cropland,2025,COL,million ha,5.22049624833543
Land Cover|Cropland,2025,COM,million ha,0.0432017944524024
Land Cover|Cropland,2025,CRI,million ha,0.484699726144119
Land Cover|Cropland,2025,CYP,million ha,0.0862488494729418
Land Cover|Cropland,2025,CZE,million ha,2.54377384198599
Land Cover|Cropland,2025,DEU,million ha,11.6070277568875
Land Cover|Cropland,2025,DJI,million ha,0.0036263577791504
Land Cover|Cropland,2025,DNK,million ha,1.98182125386557
Land Cover|Cropland,2025,DOM,million ha,1.13854293093947
Land Cover|Cropland,2025,DZA,million ha,8.306711988708
Land Cover|Cropland,2025,ECU,million ha,2.23837645440969
Land Cover|Cropland,2025,EGY,million ha,3.97119332066896
Land Cover|Cropland,2025,ESP,million ha,16.3692771944995
Land Cover|Cropland,2025,EST,million ha,0.698290675922676
Land Cover|Cropland,2025,ETH,million ha,18.8626077656639
Land Cover|Cropland,2025,FIN,million ha,2.14712501287706
Land Cover|Cropland,2025,FJI,million ha,0.102407646867715
Land Cover|Cropland,2025,FRA,million ha,19.3701525674153
Land Cover|Cropland,2025,GAB,million ha,0.458608869970197
Land Cover|Cropland,2025,GBR,million ha,5.55444102144824
Land Cover|Cropland,2025,GEO,million ha,0.475900209112139
Land Cover|Cropland,2025,GHA,million ha,7.50299720300065
Land Cover|Cropland,2025,GIN,million ha,6.44178704651988
Land Cover|Cropland,2025,GMB,million ha,0.38463769665766
Land Cover|Cropland,2025,GNB,million ha,0.620568531001585
Land Cover|Cropland,2025,GRC,million ha,2.39263166453113
Land Cover|Cropland,2025,GRD,million ha,0.0024282977436158
Land Cover|Cropland,2025,GTM,million ha,2.64784190914896
Land Cover|Cropland,2025,GUY,million ha,0.383529341571565
Land Cover|Cropland,2025,HKG,million ha,0.0004320026783493
Land Cover|Cropland,2025,HND,million ha,1.59977604559708
Land Cover|Cropland,2025,HRV,million ha,0.962218143972564
Land Cover|Cropland,2025,HTI,million ha,1.03559063959599
Land Cover|Cropland,2025,HUN,million ha,4.24277298345548
Land Cover|Cropland,2025,IDN,million ha,45.6658144328002
Land Cover|Cropland,2025,IND,million ha,165.859040050216
Land Cover|Cropland,2025,IRL,million ha,0.403165148860449
Land Cover|Cropland,2025,IRN,million ha,18.0246114105168
Land Cover|Cropland,2025,IRQ,million ha,5.53492146849194
Land Cover|Cropland,2025,ISL,million ha,0.105789018672995
Land Cover|Cropland,2025,ISR,million ha,0.363276938403093
Land Cover|Cropland,2025,ITA,million ha,9.09363354594889
Land Cover|Cropland,2025,JAM,million ha,0.138412679676263
Land Cover|Cropland,2025,JOR,million ha,0.342487335082287
Land Cover|Cropland,2025,JPN,million ha,3.68156554451021
Land Cover|Cropland,2025,KAZ,million ha,30.0363030093215
Land Cover|Cropland,2025,KEN,million ha,7.08580874429438
Land Cover|Cropland,2025,KGZ,million ha,1.41929596891114
Land Cover|Cropland,2025,KHM,million ha,4.61694680221326
Land Cover|Cropland,2025,KOR,million ha,1.35389554906248
Land Cover|Cropland,2025,KWT,million ha,0.0106981020568459
Land Cover|Cropland,2025,LAO,million ha,1.68043670555646
Land Cover|Cropland,2025,LBN,million ha,0.25722976890214
Land Cover|Cropland,2025,LBR,million ha,0.94761765796822
Land Cover|Cropland,2025,LBY,million ha,1.86903883292582
Land Cover|Cropland,2025,LCA,million ha,0.0020020649696931
Land Cover|Cropland,2025,LKA,million ha,2.14525470963115
Land Cover|Cropland,2025,LSO,million ha,0.425158785780877
Land Cover|Cropland,2025,LTU,million ha,2.38704760555615
Land Cover|Cropland,2025,LUX,million ha,0.0622478730933504
Land Cover|Cropland,2025,LVA,million ha,1.36771725990034
Land Cover|Cropland,2025,MAC,million ha,9.36733852766769e-06
Land Cover|Cropland,2025,MAR,million ha,8.73540561712417
Land Cover|Cropland,2025,MDA,million ha,1.92892319896766
Land Cover|Cropland,2025,MDG,million ha,3.33291465609322
Land Cover|Cropland,2025,MEX,million ha,21.0551389040072
Land Cover|Cropland,2025,MKD,million ha,0.45450619195779
Land Cover|Cropland,2025,MLI,million ha,9.07627008481847
Land Cover|Cropland,2025,MLT,million ha,0.0021114561135269
Land Cover|Cropland,2025,MMR,million ha,12.1736200285303
Land Cover|Cropland,2025,MNE,million ha,0.116769619271411
Land Cover|Cropland,2025,MNG,million ha,1.14158361092619
Land Cover|Cropland,2025,MOZ,million ha,5.84770805549317
Land Cover|Cropland,2025,MRT,million ha,0.441063969584166
Land Cover|Cropland,2025,MWI,million ha,4.21183168149127
Land Cover|Cropland,2025,MYS,million ha,7.54148879193952
Land Cover|Cropland,2025,NAM,million ha,1.66100322464746
Land Cover|Cropland,2025,NER,million ha,17.4370726588869
Land Cover|Cropland,2025,NGA,million ha,45.6541671300667
Land Cover|Cropland,2025,NIC,million ha,1.77216327418806
Land Cover|Cropland,2025,NLD,million ha,0.920051263542379
Land Cover|Cropland,2025,NOR,million ha,0.716006876813087
Land Cover|Cropland,2025,NPL,million ha,1.99067864859795
Land Cover|Cropland,2025,NZL,million ha,0.558165346666667
Land Cover|Cropland,2025,OMN,million ha,0.104772341623116
Land Cover|Cropland,2025,PAK,million ha,30.2395893921119
Land Cover|Cropland,2025,PAN,million ha,0.60119171408024
Land Cover|Cropland,2025,PER,million ha,5.61899088606852
Land Cover|Cropland,2025,PHL,million ha,9.35097252155034
Land Cover|Cropland,2025,PNG,million ha,1.09812672153582
Land Cover|Cropland,2025,POL,million ha,11.65184419525
Land Cover|Cropland,2025,PRT,million ha,1.76049085870689
Land Cover|Cropland,2025,PRY,million ha,4.28438820865154
Land Cover|Cropland,2025,QAT,million ha,0.0223009610384041
Land Cover|Cropland,2025,ROU,million ha,8.398018679378
Land Cover|Cropland,2025,RUS,million ha,121.975215738625
Land Cover|Cropland,2025,RWA,million ha,1.60913296596947
Land Cover|Cropland,2025,SAU,million ha,3.57962059265096
Land Cover|Cropland,2025,SDN,million ha,21.2769287156351
Land Cover|Cropland,2025,SEN,million ha,3.9420953544769
Land Cover|Cropland,2025,SLB,million ha,0.0568933461104908
Land Cover|Cropland,2025,SLE,million ha,1.79188403088795
Land Cover|Cropland,2025,SLV,million ha,0.790015927274567
Land Cover|Cropland,2025,SRB,million ha,2.53846671902269
Land Cover|Cropland,2025,STP,million ha,0.0174391867745559
Land Cover|Cropland,2025,SUR,million ha,0.0432190394630762
Land Cover|Cropland,2025,SVK,million ha,1.32102066516772
Land Cover|Cropland,2025,SVN,million ha,0.228243073395674
Land Cover|Cropland,2025,SWE,million ha,2.31661077149123
Land Cover|Cropland,2025,SWZ,million ha,0.205561758917383
Land Cover|Cropland,2025,TCD,million ha,5.59472259703594
Land Cover|Cropland,2025,TGO,million ha,2.77024145003404
Land Cover|Cropland,2025,THA,million ha,22.4394227674429
Land Cover|Cropland,2025,TJK,million ha,1.06111939127868
Land Cover|Cropland,2025,TKM,million ha,1.91350180718253
Land Cover|Cropland,2025,TLS,million ha,0.158795203465122
Land Cover|Cropland,2025,TTO,million ha,0.0370484672821933
Land Cover|Cropland,2025,TUN,million ha,4.71791712909395
Land Cover|Cropland,2025,TUR,million ha,23.3161660122193
Land Cover|Cropland,2025,TZA,million ha,15.5106926453914
Land Cover|Cropland,2025,UGA,million ha,9.15582091196053
Land Cover|Cropland,2025,UKR,million ha,33.3843993723909
Land Cover|Cropland,2025,URY,million ha,2.16001316155087
Land Cover|Cropland,2025,USA,million ha,159.933667314393
Land Cover|Cropland,2025,UZB,million ha,4.25233551294658
Land Cover|Cropland,2025,VCT,million ha,0.000977713526368
Land Cover|Cropland,2025,VNM,million ha,11.0813717404201
Land Cover|Cropland,2025,VUT,million ha,0.0792561060165457
Land Cover|Cropland,2025,World,million ha,1547.28096002806
Land Cover|Cropland,2025,ZAF,million ha,12.2638374399861
Land Cover|Cropland,2025,ZMB,million ha,3.83248564233194
Land Cover|Cropland,2025,ZWE,million ha,3.13292229095959
