variable,year,region,unit,value
Emissions|CH4|AFOLU|Agriculture,2010,HKG,Mt CH4/yr,0.0010326673
Emissions|CH4|AFOLU|Agriculture,2010,HND,Mt CH4/yr,0.1263679624
Emissions|CH4|AFOLU|Agriculture,2010,HRV,Mt CH4/yr,0.067291339
Emissions|CH4|AFOLU|Agriculture,2010,HTI,Mt CH4/yr,0.165660011
Emissions|CH4|AFOLU|Agriculture,2010,HUN,Mt CH4/yr,0.09284071484
Emissions|CH4|AFOLU|Agriculture,2010,IDN,Mt CH4/yr,2.3996128
Emissions|CH4|AFOLU|Agriculture,2010,IND,Mt CH4/yr,14.61278
Emissions|CH4|AFOLU|Agriculture,2010,IRL,Mt CH4/yr,0.49346138
Emissions|CH4|AFOLU|Agriculture,2010,IRN,Mt CH4/yr,0.9847
Emissions|CH4|AFOLU|Agriculture,2010,IRQ,Mt CH4/yr,0.180827
Emissions|CH4|AFOLU|Agriculture,2010,ISL,Mt CH4/yr,0.015045442
Emissions|CH4|AFOLU|Agriculture,2010,ISR,Mt CH4/yr,0.04574
Emissions|CH4|AFOLU|Agriculture,2010,ITA,Mt CH4/yr,0.766135372
Emissions|CH4|AFOLU|Agriculture,2010,JAM,Mt CH4/yr,0.01262
Emissions|CH4|AFOLU|Agriculture,2010,JOR,Mt CH4/yr,0.0191679
Emissions|CH4|AFOLU|Agriculture,2010,JPN,Mt CH4/yr,0.91964019
Emissions|CH4|AFOLU|Agriculture,2010,KAZ,Mt CH4/yr,0.59610602
Emissions|CH4|AFOLU|Agriculture,2010,KEN,Mt CH4/yr,0.6351521686
Emissions|CH4|AFOLU|Agriculture,2010,KGZ,Mt CH4/yr,0.107987
Emissions|CH4|AFOLU|Agriculture,2010,KHM,Mt CH4/yr,0.691726
Emissions|CH4|AFOLU|Agriculture,2010,KIR,Mt CH4/yr,0.00010508916
Emissions|CH4|AFOLU|Agriculture,2010,KNA,Mt CH4/yr,0.00061857143
Emissions|CH4|AFOLU|Agriculture,2010,KOR,Mt CH4/yr,0.63761096
Emissions|CH4|AFOLU|Agriculture,2010,KWT,Mt CH4/yr,0.0053579628
Emissions|CH4|AFOLU|Agriculture,2010,LAO,Mt CH4/yr,0.27564286
Emissions|CH4|AFOLU|Agriculture,2010,LBN,Mt CH4/yr,0.0088738271
Emissions|CH4|AFOLU|Agriculture,2010,LBR,Mt CH4/yr,0.0087891
Emissions|CH4|AFOLU|Agriculture,2010,LBY,Mt CH4/yr,0.0630053
Emissions|CH4|AFOLU|Agriculture,2010,LCA,Mt CH4/yr,0.00035260875
Emissions|CH4|AFOLU|Agriculture,2010,LIE,Mt CH4/yr,0.00065438608
Emissions|CH4|AFOLU|Agriculture,2010,LKA,Mt CH4/yr,0.1859031
Emissions|CH4|AFOLU|Agriculture,2010,LSO,Mt CH4/yr,0.0398744
Emissions|CH4|AFOLU|Agriculture,2010,LTU,Mt CH4/yr,0.079808101
Emissions|CH4|AFOLU|Agriculture,2010,LUX,Mt CH4/yr,0.017670996
Emissions|CH4|AFOLU|Agriculture,2010,LVA,Mt CH4/yr,0.034417427
Emissions|CH4|AFOLU|Agriculture,2010,MAR,Mt CH4/yr,0.30103072963
Emissions|CH4|AFOLU|Agriculture,2010,MDA,Mt CH4/yr,0.0314952
Emissions|CH4|AFOLU|Agriculture,2010,MDG,Mt CH4/yr,0.4714027
Emissions|CH4|AFOLU|Agriculture,2010,MEX,Mt CH4/yr,2.25004862
Emissions|CH4|AFOLU|Agriculture,2010,MKD,Mt CH4/yr,0.03265171733
Emissions|CH4|AFOLU|Agriculture,2010,MLI,Mt CH4/yr,0.62661
Emissions|CH4|AFOLU|Agriculture,2010,MLT,Mt CH4/yr,0.0017408218
Emissions|CH4|AFOLU|Agriculture,2010,MMR,Mt CH4/yr,1.26941339
Emissions|CH4|AFOLU|Agriculture,2010,MNE,Mt CH4/yr,0.0114508
Emissions|CH4|AFOLU|Agriculture,2010,MNG,Mt CH4/yr,0.30202
Emissions|CH4|AFOLU|Agriculture,2010,MOZ,Mt CH4/yr,0.3618286
Emissions|CH4|AFOLU|Agriculture,2010,MRT,Mt CH4/yr,0.1596291
Emissions|CH4|AFOLU|Agriculture,2010,MUS,Mt CH4/yr,0.0018
Emissions|CH4|AFOLU|Agriculture,2010,MWI,Mt CH4/yr,0.0764357
Emissions|CH4|AFOLU|Agriculture,2010,MYS,Mt CH4/yr,0.151080485
Emissions|CH4|AFOLU|Agriculture,2010,NAM,Mt CH4/yr,0.14417589
Emissions|CH4|AFOLU|Agriculture,2010,NER,Mt CH4/yr,0.5249358926
Emissions|CH4|AFOLU|Agriculture,2010,NGA,Mt CH4/yr,1.41004447
Emissions|CH4|AFOLU|Agriculture,2010,NIC,Mt CH4/yr,0.28239
Emissions|CH4|AFOLU|Agriculture,2010,NIU,Mt CH4/yr,4.3247258981e-05
Emissions|CH4|AFOLU|Agriculture,2010,NLD,Mt CH4/yr,0.46661731
Emissions|CH4|AFOLU|Agriculture,2010,NOR,Mt CH4/yr,0.10100389704
Emissions|CH4|AFOLU|Agriculture,2010,NPL,Mt CH4/yr,0.7432375
Emissions|CH4|AFOLU|Agriculture,2010,NRU,Mt CH4/yr,2.7538e-05
Emissions|CH4|AFOLU|Agriculture,2010,NZL,Mt CH4/yr,1.20785263699
Emissions|CH4|AFOLU|Agriculture,2010,OMN,Mt CH4/yr,0.03287653
Emissions|CH4|AFOLU|Agriculture,2010,PAK,Mt CH4/yr,4.0221942
Emissions|CH4|AFOLU|Agriculture,2010,PAN,Mt CH4/yr,0.137741177
Emissions|CH4|AFOLU|Agriculture,2010,PER,Mt CH4/yr,0.6469
Emissions|CH4|AFOLU|Agriculture,2010,PHL,Mt CH4/yr,1.9060274
Emissions|CH4|AFOLU|Agriculture,2010,PNG,Mt CH4/yr,0.016376914
Emissions|CH4|AFOLU|Agriculture,2010,POL,Mt CH4/yr,0.5328418855
Emissions|CH4|AFOLU|Agriculture,2010,PRK,Mt CH4/yr,0.134212591
Emissions|CH4|AFOLU|Agriculture,2010,PRT,Mt CH4/yr,0.1706941502
Emissions|CH4|AFOLU|Agriculture,2010,PRY,Mt CH4/yr,0.47049
Emissions|CH4|AFOLU|Agriculture,2010,QAT,Mt CH4/yr,0.005231
Emissions|CH4|AFOLU|Agriculture,2010,ROU,Mt CH4/yr,0.358420868
Emissions|CH4|AFOLU|Agriculture,2010,RUS,Mt CH4/yr,1.83268173
Emissions|CH4|AFOLU|Agriculture,2010,RWA,Mt CH4/yr,0.118549298
Emissions|CH4|AFOLU|Agriculture,2010,SAU,Mt CH4/yr,0.0740639
Emissions|CH4|AFOLU|Agriculture,2010,SDN,Mt CH4/yr,1.750633397
Emissions|CH4|AFOLU|Agriculture,2010,SEN,Mt CH4/yr,0.2470595
Emissions|CH4|AFOLU|Agriculture,2010,SGP,Mt CH4/yr,7.2e-05
Emissions|CH4|AFOLU|Agriculture,2010,SHN,Mt CH4/yr,3.98e-05
Emissions|CH4|AFOLU|Agriculture,2010,SLB,Mt CH4/yr,0.0028683516
Emissions|CH4|AFOLU|Agriculture,2010,SLE,Mt CH4/yr,0.0666281
Emissions|CH4|AFOLU|Agriculture,2010,SLV,Mt CH4/yr,0.0777118284
Emissions|CH4|AFOLU|Agriculture,2010,SMR,Mt CH4/yr,0.000411911787
Emissions|CH4|AFOLU|Agriculture,2010,SOM,Mt CH4/yr,0.84578095429
Emissions|CH4|AFOLU|Agriculture,2010,SRB,Mt CH4/yr,0.1154829279
Emissions|CH4|AFOLU|Agriculture,2010,SSD,Mt CH4/yr,0.93984904
Emissions|CH4|AFOLU|Agriculture,2010,STP,Mt CH4/yr,0.000280446678
Emissions|CH4|AFOLU|Agriculture,2010,SUR,Mt CH4/yr,0.0187939
Emissions|CH4|AFOLU|Agriculture,2010,SVK,Mt CH4/yr,0.047938031
Emissions|CH4|AFOLU|Agriculture,2010,SVN,Mt CH4/yr,0.044785722
Emissions|CH4|AFOLU|Agriculture,2010,SWE,Mt CH4/yr,0.13371839
Emissions|CH4|AFOLU|Agriculture,2010,SWZ,Mt CH4/yr,0.0253039
Emissions|CH4|AFOLU|Agriculture,2010,SYC,Mt CH4/yr,5.731168037e-05
Emissions|CH4|AFOLU|Agriculture,2010,SYR,Mt CH4/yr,0.13782386
Emissions|CH4|AFOLU|Agriculture,2010,TCD,Mt CH4/yr,0.46239
Emissions|CH4|AFOLU|Agriculture,2010,TGO,Mt CH4/yr,0.041726
Emissions|CH4|AFOLU|Agriculture,2010,THA,Mt CH4/yr,1.82386938
Emissions|CH4|AFOLU|Agriculture,2010,TJK,Mt CH4/yr,0.130266645
Emissions|CH4|AFOLU|Agriculture,2010,TKL,Mt CH4/yr,1.5258589508e-05
Emissions|CH4|AFOLU|Agriculture,2010,TKM,Mt CH4/yr,0.33094
Emissions|CH4|AFOLU|Agriculture,2010,TLS,Mt CH4/yr,0.0250787
Emissions|CH4|AFOLU|Agriculture,2010,TON,Mt CH4/yr,0.000793449168
Emissions|CH4|AFOLU|Agriculture,2010,TTO,Mt CH4/yr,0.0036498
Emissions|CH4|AFOLU|Agriculture,2010,TUN,Mt CH4/yr,0.108901852
Emissions|CH4|AFOLU|Agriculture,2010,TUR,Mt CH4/yr,1.042667564
Emissions|CH4|AFOLU|Agriculture,2010,TUV,Mt CH4/yr,0.00021
Emissions|CH4|AFOLU|Agriculture,2010,TWN,Mt CH4/yr,0.08012
Emissions|CH4|AFOLU|Agriculture,2010,TZA,Mt CH4/yr,1.1995067
Emissions|CH4|AFOLU|Agriculture,2010,UGA,Mt CH4/yr,0.5665962
Emissions|CH4|AFOLU|Agriculture,2010,UKR,Mt CH4/yr,0.4594172934
Emissions|CH4|AFOLU|Agriculture,2010,URY,Mt CH4/yr,0.718499999
Emissions|CH4|AFOLU|Agriculture,2010,USA,Mt CH4/yr,9.71895672
Emissions|CH4|AFOLU|Agriculture,2010,UZB,Mt CH4/yr,0.6053731071
Emissions|CH4|AFOLU|Agriculture,2010,VCT,Mt CH4/yr,0.0004523
Emissions|CH4|AFOLU|Agriculture,2010,VEN,Mt CH4/yr,0.982282871
Emissions|CH4|AFOLU|Agriculture,2010,VGB,Mt CH4/yr,0.0002429
Emissions|CH4|AFOLU|Agriculture,2010,VNM,Mt CH4/yr,2.68779
Emissions|CH4|AFOLU|Agriculture,2010,VUT,Mt CH4/yr,0.012724
Emissions|CH4|AFOLU|Agriculture,2010,WSM,Mt CH4/yr,0.0046596482
Emissions|CH4|AFOLU|Agriculture,2010,World,Mt CH4/yr,137.085174611957
Emissions|CH4|AFOLU|Agriculture,2010,YEM,Mt CH4/yr,0.184
Emissions|CH4|AFOLU|Agriculture,2010,ZAF,Mt CH4/yr,1.5395012354
Emissions|CH4|AFOLU|Agriculture,2010,ZMB,Mt CH4/yr,0.36786126
Emissions|CH4|AFOLU|Agriculture,2010,ZWE,Mt CH4/yr,0.37714
Emissions|CH4|AFOLU|Agriculture,2015,ABW,Mt CH4/yr,5.1280866e-05
Emissions|CH4|AFOLU|Agriculture,2015,AFG,Mt CH4/yr,0.5767508
Emissions|CH4|AFOLU|Agriculture,2015,AGO,Mt CH4/yr,0.7031747
Emissions|CH4|AFOLU|Agriculture,2015,ALB,Mt CH4/yr,0.069339696537
Emissions|CH4|AFOLU|Agriculture,2015,AND,Mt CH4/yr,0.00019722
Emissions|CH4|AFOLU|Agriculture,2015,ANT,Mt CH4/yr,0.00016743492
Emissions|CH4|AFOLU|Agriculture,2015,ARE,Mt CH4/yr,0.043617954
Emissions|CH4|AFOLU|Agriculture,2015,ARG,Mt CH4/yr,2.806591978
Emissions|CH4|AFOLU|Agriculture,2015,ARM,Mt CH4/yr,0.05134481
Emissions|CH4|AFOLU|Agriculture,2015,ATG,Mt CH4/yr,0.00062938
Emissions|CH4|AFOLU|Agriculture,2015,AUS,Mt CH4/yr,2.292812858
Emissions|CH4|AFOLU|Agriculture,2015,AUT,Mt CH4/yr,0.1791248585851
Emissions|CH4|AFOLU|Agriculture,2015,AZE,Mt CH4/yr,0.2086967087
Emissions|CH4|AFOLU|Agriculture,2015,BDI,Mt CH4/yr,0.0478609
Emissions|CH4|AFOLU|Agriculture,2015,BEL,Mt CH4/yr,0.21271682
Emissions|CH4|AFOLU|Agriculture,2015,BEN,Mt CH4/yr,0.1136376
Emissions|CH4|AFOLU|Agriculture,2015,BFA,Mt CH4/yr,0.44507
Emissions|CH4|AFOLU|Agriculture,2015,BGD,Mt CH4/yr,1.79754
Emissions|CH4|AFOLU|Agriculture,2015,BGR,Mt CH4/yr,0.079450514
Emissions|CH4|AFOLU|Agriculture,2015,BHR,Mt CH4/yr,0.0008041092642821
Emissions|CH4|AFOLU|Agriculture,2015,BHS,Mt CH4/yr,7.5357143e-05
Emissions|CH4|AFOLU|Agriculture,2015,BIH,Mt CH4/yr,0.043199853
Emissions|CH4|AFOLU|Agriculture,2015,BLR,Mt CH4/yr,0.3533506
Emissions|CH4|AFOLU|Agriculture,2015,BLZ,Mt CH4/yr,0.00631292639
Emissions|CH4|AFOLU|Agriculture,2015,BOL,Mt CH4/yr,0.688690098
Emissions|CH4|AFOLU|Agriculture,2015,BRA,Mt CH4/yr,14.53040773
Emissions|CH4|AFOLU|Agriculture,2015,BRB,Mt CH4/yr,0.00057908389
Emissions|CH4|AFOLU|Agriculture,2015,BRN,Mt CH4/yr,0.000458581243
Emissions|CH4|AFOLU|Agriculture,2015,BTN,Mt CH4/yr,0.020548
Emissions|CH4|AFOLU|Agriculture,2015,BWA,Mt CH4/yr,0.130959634
Emissions|CH4|AFOLU|Agriculture,2015,CAF,Mt CH4/yr,0.3850401
Emissions|CH4|AFOLU|Agriculture,2015,CAN,Mt CH4/yr,1.1100119521
Emissions|CH4|AFOLU|Agriculture,2015,CHE,Mt CH4/yr,0.15786331
Emissions|CH4|AFOLU|Agriculture,2015,CHL,Mt CH4/yr,0.2328907192
Emissions|CH4|AFOLU|Agriculture,2015,CHN,Mt CH4/yr,23.2490124
Emissions|CH4|AFOLU|Agriculture,2015,CIV,Mt CH4/yr,0.174430678
Emissions|CH4|AFOLU|Agriculture,2015,CMR,Mt CH4/yr,0.2971932
Emissions|CH4|AFOLU|Agriculture,2015,COD,Mt CH4/yr,1.418434239
Emissions|CH4|AFOLU|Agriculture,2015,COG,Mt CH4/yr,0.0584294
Emissions|CH4|AFOLU|Agriculture,2015,COK,Mt CH4/yr,0.00049862170477
Emissions|CH4|AFOLU|Agriculture,2015,COL,Mt CH4/yr,1.37213131
Emissions|CH4|AFOLU|Agriculture,2015,COM,Mt CH4/yr,0.0026241
Emissions|CH4|AFOLU|Agriculture,2015,CPV,Mt CH4/yr,0.0041598
Emissions|CH4|AFOLU|Agriculture,2015,CRI,Mt CH4/yr,0.097079
Emissions|CH4|AFOLU|Agriculture,2015,CUB,Mt CH4/yr,0.199784107
Emissions|CH4|AFOLU|Agriculture,2015,CYP,Mt CH4/yr,0.011891284935
Emissions|CH4|AFOLU|Agriculture,2015,CZE,Mt CH4/yr,0.13735747
Emissions|CH4|AFOLU|Agriculture,2015,DEU,Mt CH4/yr,1.336989736
Emissions|CH4|AFOLU|Agriculture,2015,DJI,Mt CH4/yr,0.010949386
Emissions|CH4|AFOLU|Agriculture,2015,DMA,Mt CH4/yr,0.0010236
Emissions|CH4|AFOLU|Agriculture,2015,DNK,Mt CH4/yr,0.259746521668
Emissions|CH4|AFOLU|Agriculture,2015,DOM,Mt CH4/yr,0.203669891
Emissions|CH4|AFOLU|Agriculture,2015,DZA,Mt CH4/yr,0.3651630144
Emissions|CH4|AFOLU|Agriculture,2015,ECU,Mt CH4/yr,0.346351277
Emissions|CH4|AFOLU|Agriculture,2015,EGY,Mt CH4/yr,0.73490744
Emissions|CH4|AFOLU|Agriculture,2015,ERI,Mt CH4/yr,0.14385538
Emissions|CH4|AFOLU|Agriculture,2015,ESP,Mt CH4/yr,0.878840539
Emissions|CH4|AFOLU|Agriculture,2015,EST,Mt CH4/yr,0.027031847
Emissions|CH4|AFOLU|Agriculture,2015,ETH,Mt CH4/yr,2.291056904
Emissions|CH4|AFOLU|Agriculture,2015,FIN,Mt CH4/yr,0.10109312768
Emissions|CH4|AFOLU|Agriculture,2015,FJI,Mt CH4/yr,0.0064201948
Emissions|CH4|AFOLU|Agriculture,2015,FRA,Mt CH4/yr,1.6575839297
Emissions|CH4|AFOLU|Agriculture,2015,FSM,Mt CH4/yr,0.0018548
Emissions|CH4|AFOLU|Agriculture,2015,GAB,Mt CH4/yr,0.0174285711
Emissions|CH4|AFOLU|Agriculture,2015,GBR,Mt CH4/yr,1.0243874107
Emissions|CH4|AFOLU|Agriculture,2015,GEO,Mt CH4/yr,0.07553
Emissions|CH4|AFOLU|Agriculture,2015,GHA,Mt CH4/yr,0.150879577
Emissions|CH4|AFOLU|Agriculture,2015,GIN,Mt CH4/yr,0.243334
Emissions|CH4|AFOLU|Agriculture,2015,GMB,Mt CH4/yr,0.0418983
Emissions|CH4|AFOLU|Agriculture,2015,GNB,Mt CH4/yr,0.0167065293
Emissions|CH4|AFOLU|Agriculture,2015,GNQ,Mt CH4/yr,0.0004558
Emissions|CH4|AFOLU|Agriculture,2015,GRC,Mt CH4/yr,0.182161169
Emissions|CH4|AFOLU|Agriculture,2015,GRD,Mt CH4/yr,0.0005232982898
Emissions|CH4|AFOLU|Agriculture,2015,GTM,Mt CH4/yr,0.1797428838
Emissions|CH4|AFOLU|Agriculture,2015,GUY,Mt CH4/yr,0.053888958
Emissions|CH4|AFOLU|Agriculture,2015,HKG,Mt CH4/yr,0.00056791698
Emissions|CH4|AFOLU|Agriculture,2015,HND,Mt CH4/yr,0.10102
Emissions|CH4|AFOLU|Agriculture,2015,HRV,Mt CH4/yr,0.061229742
Emissions|CH4|AFOLU|Agriculture,2015,HTI,Mt CH4/yr,0.16353957
Emissions|CH4|AFOLU|Agriculture,2015,HUN,Mt CH4/yr,0.1026238262
Emissions|CH4|AFOLU|Agriculture,2015,IDN,Mt CH4/yr,2.9829244
Emissions|CH4|AFOLU|Agriculture,2015,IND,Mt CH4/yr,14.4563681
Emissions|CH4|AFOLU|Agriculture,2015,IRL,Mt CH4/yr,0.53764509
Emissions|CH4|AFOLU|Agriculture,2015,IRN,Mt CH4/yr,0.759350895
Emissions|CH4|AFOLU|Agriculture,2015,IRQ,Mt CH4/yr,0.13525
Emissions|CH4|AFOLU|Agriculture,2015,ISL,Mt CH4/yr,0.015236005
Emissions|CH4|AFOLU|Agriculture,2015,ISR,Mt CH4/yr,0.04096
Emissions|CH4|AFOLU|Agriculture,2015,ITA,Mt CH4/yr,0.758617081
Emissions|CH4|AFOLU|Agriculture,2015,JAM,Mt CH4/yr,0.01220684852
Emissions|CH4|AFOLU|Agriculture,2015,JOR,Mt CH4/yr,0.0222388
Emissions|CH4|AFOLU|Agriculture,2015,JPN,Mt CH4/yr,0.87684402
Emissions|CH4|AFOLU|Agriculture,2015,KAZ,Mt CH4/yr,0.63170641
Emissions|CH4|AFOLU|Agriculture,2015,KEN,Mt CH4/yr,1.0337374937
Emissions|CH4|AFOLU|Agriculture,2015,KGZ,Mt CH4/yr,0.1248
Emissions|CH4|AFOLU|Agriculture,2015,KHM,Mt CH4/yr,0.7043014
Emissions|CH4|AFOLU|Agriculture,2015,KIR,Mt CH4/yr,0.00011449108
Emissions|CH4|AFOLU|Agriculture,2015,KNA,Mt CH4/yr,0.00026821429
Emissions|CH4|AFOLU|Agriculture,2015,KOR,Mt CH4/yr,0.5936919
Emissions|CH4|AFOLU|Agriculture,2015,KWT,Mt CH4/yr,0.005999108
Emissions|CH4|AFOLU|Agriculture,2015,LAO,Mt CH4/yr,0.28826716
Emissions|CH4|AFOLU|Agriculture,2015,LBN,Mt CH4/yr,0.0157108185714
Emissions|CH4|AFOLU|Agriculture,2015,LBR,Mt CH4/yr,0.0122501
Emissions|CH4|AFOLU|Agriculture,2015,LBY,Mt CH4/yr,0.063098
Emissions|CH4|AFOLU|Agriculture,2015,LCA,Mt CH4/yr,0.00037122474
Emissions|CH4|AFOLU|Agriculture,2015,LIE,Mt CH4/yr,0.00065814716
Emissions|CH4|AFOLU|Agriculture,2015,LKA,Mt CH4/yr,0.1952343
Emissions|CH4|AFOLU|Agriculture,2015,LSO,Mt CH4/yr,0.03046285762
Emissions|CH4|AFOLU|Agriculture,2015,LTU,Mt CH4/yr,0.079348718
Emissions|CH4|AFOLU|Agriculture,2015,LUX,Mt CH4/yr,0.018112575
Emissions|CH4|AFOLU|Agriculture,2015,LVA,Mt CH4/yr,0.03837484
Emissions|CH4|AFOLU|Agriculture,2015,MAR,Mt CH4/yr,0.33168196553
Emissions|CH4|AFOLU|Agriculture,2015,MDA,Mt CH4/yr,0.027923
Emissions|CH4|AFOLU|Agriculture,2015,MDG,Mt CH4/yr,0.46794987
Emissions|CH4|AFOLU|Agriculture,2015,MEX,Mt CH4/yr,2.392653835
Emissions|CH4|AFOLU|Agriculture,2015,MKD,Mt CH4/yr,0.03219
Emissions|CH4|AFOLU|Agriculture,2015,MLI,Mt CH4/yr,0.71962978
Emissions|CH4|AFOLU|Agriculture,2015,MLT,Mt CH4/yr,0.0016458779
