variable,year,region,unit,value
Emissions|CH4|AFOLU|Agriculture,2025,ETH,Mt CH4/yr,2.697817263
Emissions|CH4|AFOLU|Agriculture,2025,FIN,Mt CH4/yr,0.093873945
Emissions|CH4|AFOLU|Agriculture,2025,FJI,Mt CH4/yr,0.00668782106
Emissions|CH4|AFOLU|Agriculture,2025,FRA,Mt CH4/yr,1.4728493804
Emissions|CH4|AFOLU|Agriculture,2025,FSM,Mt CH4/yr,0.0019713
Emissions|CH4|AFOLU|Agriculture,2025,GAB,Mt CH4/yr,0.017883134
Emissions|CH4|AFOLU|Agriculture,2025,GBR,Mt CH4/yr,0.9947452453
Emissions|CH4|AFOLU|Agriculture,2025,GEO,Mt CH4/yr,0.06321
Emissions|CH4|AFOLU|Agriculture,2025,GHA,Mt CH4/yr,0.188606526
Emissions|CH4|AFOLU|Agriculture,2025,GIN,Mt CH4/yr,0.35060109522
Emissions|CH4|AFOLU|Agriculture,2025,GMB,Mt CH4/yr,0.0271378
Emissions|CH4|AFOLU|Agriculture,2025,GNB,Mt CH4/yr,0.0174657941
Emissions|CH4|AFOLU|Agriculture,2025,GNQ,Mt CH4/yr,0.0004732
Emissions|CH4|AFOLU|Agriculture,2025,GRC,Mt CH4/yr,0.1788348603
Emissions|CH4|AFOLU|Agriculture,2025,GRD,Mt CH4/yr,0.00052690289059
Emissions|CH4|AFOLU|Agriculture,2025,GTM,Mt CH4/yr,0.197688007
Emissions|CH4|AFOLU|Agriculture,2025,GUY,Mt CH4/yr,0.050017954
Emissions|CH4|AFOLU|Agriculture,2025,HKG,Mt CH4/yr,0.00056230131
Emissions|CH4|AFOLU|Agriculture,2025,HND,Mt CH4/yr,0.1039648577
Emissions|CH4|AFOLU|Agriculture,2025,HRV,Mt CH4/yr,0.050432333
Emissions|CH4|AFOLU|Agriculture,2025,HTI,Mt CH4/yr,0.167376345
Emissions|CH4|AFOLU|Agriculture,2025,HUN,Mt CH4/yr,0.10770802197
Emissions|CH4|AFOLU|Agriculture,2025,IDN,Mt CH4/yr,3.0784779
Emissions|CH4|AFOLU|Agriculture,2025,IND,Mt CH4/yr,14.9016629
Emissions|CH4|AFOLU|Agriculture,2025,IRL,Mt CH4/yr,0.59552891
Emissions|CH4|AFOLU|Agriculture,2025,IRN,Mt CH4/yr,0.899975714
Emissions|CH4|AFOLU|Agriculture,2025,IRQ,Mt CH4/yr,0.147482
Emissions|CH4|AFOLU|Agriculture,2025,ISL,Mt CH4/yr,0.013531412
Emissions|CH4|AFOLU|Agriculture,2025,ISR,Mt CH4/yr,0.046116954
Emissions|CH4|AFOLU|Agriculture,2025,ITA,Mt CH4/yr,0.744039102
Emissions|CH4|AFOLU|Agriculture,2025,JAM,Mt CH4/yr,0.011938603603
Emissions|CH4|AFOLU|Agriculture,2025,JOR,Mt CH4/yr,0.023942
Emissions|CH4|AFOLU|Agriculture,2025,JPN,Mt CH4/yr,0.87384646
Emissions|CH4|AFOLU|Agriculture,2025,KAZ,Mt CH4/yr,0.71236491
Emissions|CH4|AFOLU|Agriculture,2025,KEN,Mt CH4/yr,1.1702025599
Emissions|CH4|AFOLU|Agriculture,2025,KGZ,Mt CH4/yr,0.1446837218
Emissions|CH4|AFOLU|Agriculture,2025,KHM,Mt CH4/yr,0.7332422
Emissions|CH4|AFOLU|Agriculture,2025,KIR,Mt CH4/yr,0.00012232601
Emissions|CH4|AFOLU|Agriculture,2025,KNA,Mt CH4/yr,0.00055632892
Emissions|CH4|AFOLU|Agriculture,2025,KOR,Mt CH4/yr,0.56382144
Emissions|CH4|AFOLU|Agriculture,2025,KWT,Mt CH4/yr,0.0075697981
Emissions|CH4|AFOLU|Agriculture,2025,LAO,Mt CH4/yr,0.309848552
Emissions|CH4|AFOLU|Agriculture,2025,LBN,Mt CH4/yr,0.0170537568591
Emissions|CH4|AFOLU|Agriculture,2025,LBR,Mt CH4/yr,0.0093433
Emissions|CH4|AFOLU|Agriculture,2025,LBY,Mt CH4/yr,0.0664842
Emissions|CH4|AFOLU|Agriculture,2025,LCA,Mt CH4/yr,0.00041530667
Emissions|CH4|AFOLU|Agriculture,2025,LIE,Mt CH4/yr,0.00067001728
Emissions|CH4|AFOLU|Agriculture,2025,LKA,Mt CH4/yr,0.1883221
Emissions|CH4|AFOLU|Agriculture,2025,LSO,Mt CH4/yr,0.02401378749
Emissions|CH4|AFOLU|Agriculture,2025,LTU,Mt CH4/yr,0.072440894
Emissions|CH4|AFOLU|Agriculture,2025,LUX,Mt CH4/yr,0.018579363
Emissions|CH4|AFOLU|Agriculture,2025,LVA,Mt CH4/yr,0.03769591
Emissions|CH4|AFOLU|Agriculture,2025,MAR,Mt CH4/yr,0.34551212217
Emissions|CH4|AFOLU|Agriculture,2025,MDA,Mt CH4/yr,0.014140005
Emissions|CH4|AFOLU|Agriculture,2025,MDG,Mt CH4/yr,0.45690609
Emissions|CH4|AFOLU|Agriculture,2025,MEX,Mt CH4/yr,3.797658767
Emissions|CH4|AFOLU|Agriculture,2025,MKD,Mt CH4/yr,0.0248358601
Emissions|CH4|AFOLU|Agriculture,2025,MLI,Mt CH4/yr,0.89741606
Emissions|CH4|AFOLU|Agriculture,2025,MLT,Mt CH4/yr,0.0016336931
Emissions|CH4|AFOLU|Agriculture,2025,MMR,Mt CH4/yr,0.99942012
Emissions|CH4|AFOLU|Agriculture,2025,MNE,Mt CH4/yr,0.0087136471858
Emissions|CH4|AFOLU|Agriculture,2025,MNG,Mt CH4/yr,0.704446825
Emissions|CH4|AFOLU|Agriculture,2025,MOZ,Mt CH4/yr,0.3990476
Emissions|CH4|AFOLU|Agriculture,2025,MRT,Mt CH4/yr,0.2175433184
Emissions|CH4|AFOLU|Agriculture,2025,MUS,Mt CH4/yr,0.00132538814
Emissions|CH4|AFOLU|Agriculture,2025,MWI,Mt CH4/yr,0.1638698
Emissions|CH4|AFOLU|Agriculture,2025,MYS,Mt CH4/yr,0.142115027
Emissions|CH4|AFOLU|Agriculture,2025,NAM,Mt CH4/yr,0.20384063
Emissions|CH4|AFOLU|Agriculture,2025,NER,Mt CH4/yr,0.911422869
Emissions|CH4|AFOLU|Agriculture,2025,NGA,Mt CH4/yr,1.86642793
Emissions|CH4|AFOLU|Agriculture,2025,NIC,Mt CH4/yr,0.394415174
Emissions|CH4|AFOLU|Agriculture,2025,NIU,Mt CH4/yr,4.68493145e-05
Emissions|CH4|AFOLU|Agriculture,2025,NLD,Mt CH4/yr,0.46959994
Emissions|CH4|AFOLU|Agriculture,2025,NOR,Mt CH4/yr,0.100586442
Emissions|CH4|AFOLU|Agriculture,2025,NPL,Mt CH4/yr,0.7994265
Emissions|CH4|AFOLU|Agriculture,2025,NRU,Mt CH4/yr,2.7780626e-05
Emissions|CH4|AFOLU|Agriculture,2025,NZL,Mt CH4/yr,1.22995870512
Emissions|CH4|AFOLU|Agriculture,2025,OMN,Mt CH4/yr,0.04985562
Emissions|CH4|AFOLU|Agriculture,2025,PAK,Mt CH4/yr,5.8969146
Emissions|CH4|AFOLU|Agriculture,2025,PAN,Mt CH4/yr,0.123597655
Emissions|CH4|AFOLU|Agriculture,2025,PER,Mt CH4/yr,0.660763985
Emissions|CH4|AFOLU|Agriculture,2025,PHL,Mt CH4/yr,2.0000858
Emissions|CH4|AFOLU|Agriculture,2025,PNG,Mt CH4/yr,0.017401544
Emissions|CH4|AFOLU|Agriculture,2025,POL,Mt CH4/yr,0.5723268302
Emissions|CH4|AFOLU|Agriculture,2025,PRK,Mt CH4/yr,0.125710594
Emissions|CH4|AFOLU|Agriculture,2025,PRT,Mt CH4/yr,0.1786062411
Emissions|CH4|AFOLU|Agriculture,2025,PRY,Mt CH4/yr,0.507040981
Emissions|CH4|AFOLU|Agriculture,2025,QAT,Mt CH4/yr,0.0135875
Emissions|CH4|AFOLU|Agriculture,2025,ROU,Mt CH4/yr,0.34551424
Emissions|CH4|AFOLU|Agriculture,2025,RUS,Mt CH4/yr,1.806850624
Emissions|CH4|AFOLU|Agriculture,2025,RWA,Mt CH4/yr,0.160961461
Emissions|CH4|AFOLU|Agriculture,2025,SAU,Mt CH4/yr,0.3136406986
Emissions|CH4|AFOLU|Agriculture,2025,SDN,Mt CH4/yr,1.9354115
Emissions|CH4|AFOLU|Agriculture,2025,SEN,Mt CH4/yr,0.2979022
Emissions|CH4|AFOLU|Agriculture,2025,SGP,Mt CH4/yr,9.7e-05
Emissions|CH4|AFOLU|Agriculture,2025,SHN,Mt CH4/yr,3.88e-05
Emissions|CH4|AFOLU|Agriculture,2025,SLB,Mt CH4/yr,0.0030189166
Emissions|CH4|AFOLU|Agriculture,2025,SLE,Mt CH4/yr,0.084874264
Emissions|CH4|AFOLU|Agriculture,2025,SLV,Mt CH4/yr,0.0545120611
Emissions|CH4|AFOLU|Agriculture,2025,SMR,Mt CH4/yr,0.000445749784
Emissions|CH4|AFOLU|Agriculture,2025,SOM,Mt CH4/yr,0.85067936777
Emissions|CH4|AFOLU|Agriculture,2025,SRB,Mt CH4/yr,0.1023414839
Emissions|CH4|AFOLU|Agriculture,2025,SSD,Mt CH4/yr,0.9997596
Emissions|CH4|AFOLU|Agriculture,2025,STP,Mt CH4/yr,0.000348936155
Emissions|CH4|AFOLU|Agriculture,2025,SUR,Mt CH4/yr,0.0182312
Emissions|CH4|AFOLU|Agriculture,2025,SVK,Mt CH4/yr,0.040346597
Emissions|CH4|AFOLU|Agriculture,2025,SVN,Mt CH4/yr,0.044162237
Emissions|CH4|AFOLU|Agriculture,2025,SWE,Mt CH4/yr,0.12990999
Emissions|CH4|AFOLU|Agriculture,2025,SWZ,Mt CH4/yr,0.0241137
Emissions|CH4|AFOLU|Agriculture,2025,SYC,Mt CH4/yr,7.5114795696e-05
Emissions|CH4|AFOLU|Agriculture,2025,SYR,Mt CH4/yr,0.14207086
Emissions|CH4|AFOLU|Agriculture,2025,TCD,Mt CH4/yr,0.89473049
Emissions|CH4|AFOLU|Agriculture,2025,TGO,Mt CH4/yr,0.126543154
Emissions|CH4|AFOLU|Agriculture,2025,THA,Mt CH4/yr,1.87900587
Emissions|CH4|AFOLU|Agriculture,2025,TJK,Mt CH4/yr,0.1719347779
Emissions|CH4|AFOLU|Agriculture,2025,TKL,Mt CH4/yr,5.435446747e-05
Emissions|CH4|AFOLU|Agriculture,2025,TKM,Mt CH4/yr,0.37977204961
Emissions|CH4|AFOLU|Agriculture,2025,TLS,Mt CH4/yr,0.0295201
Emissions|CH4|AFOLU|Agriculture,2025,TON,Mt CH4/yr,0.00083560165
Emissions|CH4|AFOLU|Agriculture,2025,TTO,Mt CH4/yr,0.0036948
Emissions|CH4|AFOLU|Agriculture,2025,TUN,Mt CH4/yr,0.105599035
Emissions|CH4|AFOLU|Agriculture,2025,TUR,Mt CH4/yr,1.559046765
Emissions|CH4|AFOLU|Agriculture,2025,TUV,Mt CH4/yr,0.0002227
Emissions|CH4|AFOLU|Agriculture,2025,TWN,Mt CH4/yr,0.076137786
Emissions|CH4|AFOLU|Agriculture,2025,TZA,Mt CH4/yr,1.574116
Emissions|CH4|AFOLU|Agriculture,2025,UGA,Mt CH4/yr,0.6735688
Emissions|CH4|AFOLU|Agriculture,2025,UKR,Mt CH4/yr,0.28940266
Emissions|CH4|AFOLU|Agriculture,2025,URY,Mt CH4/yr,0.706583826
Emissions|CH4|AFOLU|Agriculture,2025,USA,Mt CH4/yr,9.88536035
Emissions|CH4|AFOLU|Agriculture,2025,UZB,Mt CH4/yr,0.9079272855
Emissions|CH4|AFOLU|Agriculture,2025,VCT,Mt CH4/yr,0.0002637
Emissions|CH4|AFOLU|Agriculture,2025,VEN,Mt CH4/yr,1.266917621
Emissions|CH4|AFOLU|Agriculture,2025,VGB,Mt CH4/yr,0.0002424
Emissions|CH4|AFOLU|Agriculture,2025,VNM,Mt CH4/yr,2.22555738
Emissions|CH4|AFOLU|Agriculture,2025,VUT,Mt CH4/yr,0.0095451718
Emissions|CH4|AFOLU|Agriculture,2025,WSM,Mt CH4/yr,0.0037232118
Emissions|CH4|AFOLU|Agriculture,2025,World,Mt CH4/yr,150.346799014893
Emissions|CH4|AFOLU|Agriculture,2025,YEM,Mt CH4/yr,0.22758283925
Emissions|CH4|AFOLU|Agriculture,2025,ZAF,Mt CH4/yr,1.3621546762
Emissions|CH4|AFOLU|Agriculture,2025,ZMB,Mt CH4/yr,0.6516971
Emissions|CH4|AFOLU|Agriculture,2025,ZWE,Mt CH4/yr,0.37751033
Emissions|CO2|AFOLU,2025,AFG,Mt CO2/yr,0.0051528261
Emissions|CO2|AFOLU,2025,ALB,Mt CO2/yr,0.02384704
Emissions|CO2|AFOLU,2025,ARE,Mt CO2/yr,-2.1252246
Emissions|CO2|AFOLU,2025,ARG,Mt CO2/yr,48.6460777
Emissions|CO2|AFOLU,2025,ARM,Mt CO2/yr,0.044911428
Emissions|CO2|AFOLU,2025,AUS,Mt CO2/yr,-102.4777331
Emissions|CO2|AFOLU,2025,AUT,Mt CO2/yr,-4.47949009
Emissions|CO2|AFOLU,2025,AZE,Mt CO2/yr,-5.214626413333
Emissions|CO2|AFOLU,2025,BEL,Mt CO2/yr,-0.34467349
Emissions|CO2|AFOLU,2025,BGD,Mt CO2/yr,2.2942984
Emissions|CO2|AFOLU,2025,BGR,Mt CO2/yr,-9.584861483
Emissions|CO2|AFOLU,2025,BIH,Mt CO2/yr,0.0038158882
Emissions|CO2|AFOLU,2025,BLR,Mt CO2/yr,-31.15070123
Emissions|CO2|AFOLU,2025,BRA,Mt CO2/yr,782.951338
Emissions|CO2|AFOLU,2025,BRN,Mt CO2/yr,-4.462658526
Emissions|CO2|AFOLU,2025,BTN,Mt CO2/yr,-11.330517
Emissions|CO2|AFOLU,2025,CAN,Mt CO2/yr,53.4248076
Emissions|CO2|AFOLU,2025,CHE,Mt CO2/yr,0.408699173
Emissions|CO2|AFOLU,2025,CHL,Mt CO2/yr,-57.03753108
Emissions|CO2|AFOLU,2025,CHN,Mt CO2/yr,15.480822
Emissions|CO2|AFOLU,2025,CIV,Mt CO2/yr,54.724550133
Emissions|CO2|AFOLU,2025,CMR,Mt CO2/yr,0.074422854
Emissions|CO2|AFOLU,2025,COL,Mt CO2/yr,0.26924383
Emissions|CO2|AFOLU,2025,CRI,Mt CO2/yr,0.059357151
Emissions|CO2|AFOLU,2025,CUB,Mt CO2/yr,0.0059629049
Emissions|CO2|AFOLU,2025,CYP,Mt CO2/yr,-0.30046032667
Emissions|CO2|AFOLU,2025,CZE,Mt CO2/yr,3.68975611
Emissions|CO2|AFOLU,2025,DEU,Mt CO2/yr,-0.710275
Emissions|CO2|AFOLU,2025,DNK,Mt CO2/yr,-0.46300914
Emissions|CO2|AFOLU,2025,DOM,Mt CO2/yr,0.18357427
Emissions|CO2|AFOLU,2025,DZA,Mt CO2/yr,-11.460682333
Emissions|CO2|AFOLU,2025,ECU,Mt CO2/yr,25.97812844
Emissions|CO2|AFOLU,2025,EGY,Mt CO2/yr,1.4751829
Emissions|CO2|AFOLU,2025,ESP,Mt CO2/yr,-47.48004653
Emissions|CO2|AFOLU,2025,EST,Mt CO2/yr,0.0336528581
Emissions|CO2|AFOLU,2025,ETH,Mt CO2/yr,0.43641706
Emissions|CO2|AFOLU,2025,FIN,Mt CO2/yr,2.09339125
Emissions|CO2|AFOLU,2025,FRA,Mt CO2/yr,-18.3475737
Emissions|CO2|AFOLU,2025,GBR,Mt CO2/yr,-4.8837434
Emissions|CO2|AFOLU,2025,GEO,Mt CO2/yr,-5.7966569
Emissions|CO2|AFOLU,2025,GHA,Mt CO2/yr,6.8153499
Emissions|CO2|AFOLU,2025,GNB,Mt CO2/yr,-22.54448
Emissions|CO2|AFOLU,2025,GRC,Mt CO2/yr,-5.439432659
Emissions|CO2|AFOLU,2025,GTM,Mt CO2/yr,0.044975772
Emissions|CO2|AFOLU,2025,GUY,Mt CO2/yr,-142.380532227
Emissions|CO2|AFOLU,2025,HKG,Mt CO2/yr,-0.459755982
Emissions|CO2|AFOLU,2025,HRV,Mt CO2/yr,-5.013349885
Emissions|CO2|AFOLU,2025,HUN,Mt CO2/yr,-6.7085002
Emissions|CO2|AFOLU,2025,IDN,Mt CO2/yr,304.1022142
Emissions|CO2|AFOLU,2025,IND,Mt CO2/yr,29.904836
Emissions|CO2|AFOLU,2025,IRL,Mt CO2/yr,0.39446015
Emissions|CO2|AFOLU,2025,IRN,Mt CO2/yr,1.6511304
Emissions|CO2|AFOLU,2025,IRQ,Mt CO2/yr,0.064250465
Emissions|CO2|AFOLU,2025,ISL,Mt CO2/yr,5.9352715537
Emissions|CO2|AFOLU,2025,ISR,Mt CO2/yr,0.071814276
Emissions|CO2|AFOLU,2025,ITA,Mt CO2/yr,-21.87314789
Emissions|CO2|AFOLU,2025,JOR,Mt CO2/yr,0.01479238
Emissions|CO2|AFOLU,2025,JPN,Mt CO2/yr,-53.24885203
Emissions|CO2|AFOLU,2025,KAZ,Mt CO2/yr,3.9495967
Emissions|CO2|AFOLU,2025,KEN,Mt CO2/yr,46.878878484
Emissions|CO2|AFOLU,2025,KGZ,Mt CO2/yr,0.12822857
Emissions|CO2|AFOLU,2025,KOR,Mt CO2/yr,-38.19603
Emissions|CO2|AFOLU,2025,KWT,Mt CO2/yr,0.0031428566
Emissions|CO2|AFOLU,2025,LBN,Mt CO2/yr,-3.2489011333
Emissions|CO2|AFOLU,2025,LBY,Mt CO2/yr,0.027122218
Emissions|CO2|AFOLU,2025,LIE,Mt CO2/yr,-0.001448680474
Emissions|CO2|AFOLU,2025,LKA,Mt CO2/yr,0.15831617
Emissions|CO2|AFOLU,2025,LTU,Mt CO2/yr,-6.392940197
Emissions|CO2|AFOLU,2025,LUX,Mt CO2/yr,-0.640892714
Emissions|CO2|AFOLU,2025,LVA,Mt CO2/yr,3.5687873
Emissions|CO2|AFOLU,2025,MAR,Mt CO2/yr,-0.64081
Emissions|CO2|AFOLU,2025,MCO,Mt CO2/yr,-8.0686299e-05
Emissions|CO2|AFOLU,2025,MDA,Mt CO2/yr,0.033024021
Emissions|CO2|AFOLU,2025,MEX,Mt CO2/yr,1.6718607
Emissions|CO2|AFOLU,2025,MKD,Mt CO2/yr,0.0023423826
Emissions|CO2|AFOLU,2025,MLI,Mt CO2/yr,0.16359617
Emissions|CO2|AFOLU,2025,MLT,Mt CO2/yr,0.00019304199
Emissions|CO2|AFOLU,2025,MMR,Mt CO2/yr,1.0867895
Emissions|CO2|AFOLU,2025,MNE,Mt CO2/yr,0.00022154744
Emissions|CO2|AFOLU,2025,MNG,Mt CO2/yr,-30.17252
Emissions|CO2|AFOLU,2025,MUS,Mt CO2/yr,-1.260734855
Emissions|CO2|AFOLU,2025,MYS,Mt CO2/yr,0.40279182
Emissions|CO2|AFOLU,2025,NAM,Mt CO2/yr,-110.70547332
Emissions|CO2|AFOLU,2025,NGA,Mt CO2/yr,226.18968893
Emissions|CO2|AFOLU,2025,NIC,Mt CO2/yr,0.10054811
Emissions|CO2|AFOLU,2025,NLD,Mt CO2/yr,4.471478657
Emissions|CO2|AFOLU,2025,NOR,Mt CO2/yr,-14.08008362
Emissions|CO2|AFOLU,2025,NPL,Mt CO2/yr,0.24666187
Emissions|CO2|AFOLU,2025,NZL,Mt CO2/yr,-18.74039264
Emissions|CO2|AFOLU,2025,PAK,Mt CO2/yr,5.6027391
Emissions|CO2|AFOLU,2025,PAN,Mt CO2/yr,-26.21068572
Emissions|CO2|AFOLU,2025,PER,Mt CO2/yr,0.31244085
Emissions|CO2|AFOLU,2025,PHL,Mt CO2/yr,1.1970723
Emissions|CO2|AFOLU,2025,POL,Mt CO2/yr,-36.3920865
Emissions|CO2|AFOLU,2025,PRK,Mt CO2/yr,0.025404758
Emissions|CO2|AFOLU,2025,PRT,Mt CO2/yr,-6.747440771
Emissions|CO2|AFOLU,2025,PRY,Mt CO2/yr,0.1685579
Emissions|CO2|AFOLU,2025,QAT,Mt CO2/yr,0.0018123807
Emissions|CO2|AFOLU,2025,ROU,Mt CO2/yr,-46.4700727
Emissions|CO2|AFOLU,2025,RUS,Mt CO2/yr,-1244.87386007
Emissions|CO2|AFOLU,2025,SAU,Mt CO2/yr,0.28335996
Emissions|CO2|AFOLU,2025,SDN,Mt CO2/yr,0.085039291
Emissions|CO2|AFOLU,2025,SEN,Mt CO2/yr,0.0071447609
Emissions|CO2|AFOLU,2025,SGP,Mt CO2/yr,0.030923259
Emissions|CO2|AFOLU,2025,SLV,Mt CO2/yr,0.18845618
Emissions|CO2|AFOLU,2025,SMR,Mt CO2/yr,0.00045749609
Emissions|CO2|AFOLU,2025,SRB,Mt CO2/yr,-4.35341672
Emissions|CO2|AFOLU,2025,SSD,Mt CO2/yr,0.018978785
Emissions|CO2|AFOLU,2025,SVK,Mt CO2/yr,-7.255879876
Emissions|CO2|AFOLU,2025,SVN,Mt CO2/yr,-0.188611223
Emissions|CO2|AFOLU,2025,SWE,Mt CO2/yr,-42.66568225
Emissions|CO2|AFOLU,2025,SYR,Mt CO2/yr,0.039191423
Emissions|CO2|AFOLU,2025,THA,Mt CO2/yr,1.4735512
Emissions|CO2|AFOLU,2025,TJK,Mt CO2/yr,-0.86804297
Emissions|CO2|AFOLU,2025,TKM,Mt CO2/yr,0.86403422
Emissions|CO2|AFOLU,2025,TTO,Mt CO2/yr,0.0094285697
Emissions|CO2|AFOLU,2025,TUN,Mt CO2/yr,-10.819362
Emissions|CO2|AFOLU,2025,TUR,Mt CO2/yr,-55.0993675
Emissions|CO2|AFOLU,2025,TWN,Mt CO2/yr,0.027218395
Emissions|CO2|AFOLU,2025,TZA,Mt CO2/yr,0.12987332
Emissions|CO2|AFOLU,2025,UKR,Mt CO2/yr,-14.76475187
Emissions|CO2|AFOLU,2025,URY,Mt CO2/yr,-8.89144669
Emissions|CO2|AFOLU,2025,USA,Mt CO2/yr,-913.1963393
Emissions|CO2|AFOLU,2025,UZB,Mt CO2/yr,-8.4602948
Emissions|CO2|AFOLU,2025,VEN,Mt CO2/yr,-284.44695647
Emissions|CO2|AFOLU,2025,VNM,Mt CO2/yr,1.7564285
Emissions|CO2|AFOLU,2025,World,Mt CO2/yr,-1825.30611029506
Emissions|CO2|AFOLU,2025,ZAF,Mt CO2/yr,-54.2618814
Emissions|CO2|AFOLU,2025,ZMB,Mt CO2/yr,0.25177399
Emissions|CO2|AFOLU,2025,ZWE,Mt CO2/yr,0.031014694
Emissions|N2O|AFOLU|Agriculture,2025,ABW,kt N2O/yr,0.00067990838
Emissions|N2O|AFOLU|Agriculture,2025,AFG,kt N2O/yr,16.28700781
Emissions|N2O|AFOLU|Agriculture,2025,AGO,kt N2O/yr,57.1148
