variable,year,region,unit,value
Emissions|CH4|AFOLU|Agriculture,2010,GEO,Mt CH4/yr,0.0484263
Emissions|CH4|AFOLU|Agriculture,2010,GHA,Mt CH4/yr,0.1751056
Emissions|CH4|AFOLU|Agriculture,2010,GIN,Mt CH4/yr,0.4007609
Emissions|CH4|AFOLU|Agriculture,2010,GMB,Mt CH4/yr,0.0423823
Emissions|CH4|AFOLU|Agriculture,2010,GNB,Mt CH4/yr,0.0417289
Emissions|CH4|AFOLU|Agriculture,2010,GNQ,Mt CH4/yr,0.0004432
Emissions|CH4|AFOLU|Agriculture,2010,GRC,Mt CH4/yr,0.1879948
Emissions|CH4|AFOLU|Agriculture,2010,GRD,Mt CH4/yr,0.0003931
Emissions|CH4|AFOLU|Agriculture,2010,GTM,Mt CH4/yr,0.2192609
Emissions|CH4|AFOLU|Agriculture,2010,GUY,Mt CH4/yr,0.0444506
Emissions|CH4|AFOLU|Agriculture,2010,HKG,Mt CH4/yr,0.0011833
Emissions|CH4|AFOLU|Agriculture,2010,HND,Mt CH4/yr,0.172081
Emissions|CH4|AFOLU|Agriculture,2010,HRV,Mt CH4/yr,0.0597476
Emissions|CH4|AFOLU|Agriculture,2010,HTI,Mt CH4/yr,0.1197783
Emissions|CH4|AFOLU|Agriculture,2010,HUN,Mt CH4/yr,0.0960273
Emissions|CH4|AFOLU|Agriculture,2010,IDN,Mt CH4/yr,3.5446142
Emissions|CH4|AFOLU|Agriculture,2010,IND,Mt CH4/yr,19.3649515
Emissions|CH4|AFOLU|Agriculture,2010,IRL,Mt CH4/yr,0.5505833
Emissions|CH4|AFOLU|Agriculture,2010,IRN,Mt CH4/yr,0.8638835
Emissions|CH4|AFOLU|Agriculture,2010,IRQ,Mt CH4/yr,0.180827
Emissions|CH4|AFOLU|Agriculture,2010,ISL,Mt CH4/yr,0.0123643
Emissions|CH4|AFOLU|Agriculture,2010,ISR,Mt CH4/yr,0.0265116
Emissions|CH4|AFOLU|Agriculture,2010,ITA,Mt CH4/yr,0.862993
Emissions|CH4|AFOLU|Agriculture,2010,JAM,Mt CH4/yr,0.0136902
Emissions|CH4|AFOLU|Agriculture,2010,JOR,Mt CH4/yr,0.0191679
Emissions|CH4|AFOLU|Agriculture,2010,JPN,Mt CH4/yr,0.6320129
Emissions|CH4|AFOLU|Agriculture,2010,KAZ,Mt CH4/yr,0.6343343
Emissions|CH4|AFOLU|Agriculture,2010,KEN,Mt CH4/yr,1.0383099
Emissions|CH4|AFOLU|Agriculture,2010,KGZ,Mt CH4/yr,0.1175901
Emissions|CH4|AFOLU|Agriculture,2010,KHM,Mt CH4/yr,0.691726
Emissions|CH4|AFOLU|Agriculture,2010,KIR,Mt CH4/yr,0.0002079
Emissions|CH4|AFOLU|Agriculture,2010,KNA,Mt CH4/yr,0.0005348
Emissions|CH4|AFOLU|Agriculture,2010,KOR,Mt CH4/yr,0.3888237
Emissions|CH4|AFOLU|Agriculture,2010,KWT,Mt CH4/yr,0.0057333
Emissions|CH4|AFOLU|Agriculture,2010,LAO,Mt CH4/yr,0.2557906
Emissions|CH4|AFOLU|Agriculture,2010,LBN,Mt CH4/yr,0.0072728
Emissions|CH4|AFOLU|Agriculture,2010,LBR,Mt CH4/yr,0.0087891
Emissions|CH4|AFOLU|Agriculture,2010,LBY,Mt CH4/yr,0.0630053
Emissions|CH4|AFOLU|Agriculture,2010,LCA,Mt CH4/yr,0.000833618291707
Emissions|CH4|AFOLU|Agriculture,2010,LIE,Mt CH4/yr,0.00061562244047
Emissions|CH4|AFOLU|Agriculture,2010,LKA,Mt CH4/yr,0.1859031
Emissions|CH4|AFOLU|Agriculture,2010,LSO,Mt CH4/yr,0.0357578
Emissions|CH4|AFOLU|Agriculture,2010,LTU,Mt CH4/yr,0.0844576
Emissions|CH4|AFOLU|Agriculture,2010,LUX,Mt CH4/yr,0.0167817
Emissions|CH4|AFOLU|Agriculture,2010,LVA,Mt CH4/yr,0.0408399
Emissions|CH4|AFOLU|Agriculture,2010,MAC,Mt CH4/yr,1.4e-05
Emissions|CH4|AFOLU|Agriculture,2010,MAR,Mt CH4/yr,0.2704158
Emissions|CH4|AFOLU|Agriculture,2010,MCO,Mt CH4/yr,0.0009169807288
Emissions|CH4|AFOLU|Agriculture,2010,MDA,Mt CH4/yr,0.0345431
Emissions|CH4|AFOLU|Agriculture,2010,MDG,Mt CH4/yr,0.6430281
Emissions|CH4|AFOLU|Agriculture,2010,MDV,Mt CH4/yr,1e-07
Emissions|CH4|AFOLU|Agriculture,2010,MEX,Mt CH4/yr,2.2586169
Emissions|CH4|AFOLU|Agriculture,2010,MKD,Mt CH4/yr,0.0361596
Emissions|CH4|AFOLU|Agriculture,2010,MLI,Mt CH4/yr,0.6307944
Emissions|CH4|AFOLU|Agriculture,2010,MLT,Mt CH4/yr,0.0027956
Emissions|CH4|AFOLU|Agriculture,2010,MMR,Mt CH4/yr,2.3117121
Emissions|CH4|AFOLU|Agriculture,2010,MNE,Mt CH4/yr,0.0132866
Emissions|CH4|AFOLU|Agriculture,2010,MNG,Mt CH4/yr,0.3157686
Emissions|CH4|AFOLU|Agriculture,2010,MOZ,Mt CH4/yr,0.3618286
Emissions|CH4|AFOLU|Agriculture,2010,MRT,Mt CH4/yr,0.2211456
Emissions|CH4|AFOLU|Agriculture,2010,MUS,Mt CH4/yr,0.0008815
Emissions|CH4|AFOLU|Agriculture,2010,MWI,Mt CH4/yr,0.0764357
Emissions|CH4|AFOLU|Agriculture,2010,MYS,Mt CH4/yr,0.194964
Emissions|CH4|AFOLU|Agriculture,2010,NAM,Mt CH4/yr,0.1971906
Emissions|CH4|AFOLU|Agriculture,2010,NER,Mt CH4/yr,0.5338341
Emissions|CH4|AFOLU|Agriculture,2010,NGA,Mt CH4/yr,1.4310922
Emissions|CH4|AFOLU|Agriculture,2010,NIC,Mt CH4/yr,0.2418043
Emissions|CH4|AFOLU|Agriculture,2010,NIU,Mt CH4/yr,4.3247258981e-05
Emissions|CH4|AFOLU|Agriculture,2010,NLD,Mt CH4/yr,0.4867537
Emissions|CH4|AFOLU|Agriculture,2010,NOR,Mt CH4/yr,0.1005755
Emissions|CH4|AFOLU|Agriculture,2010,NPL,Mt CH4/yr,0.7432375
Emissions|CH4|AFOLU|Agriculture,2010,NRU,Mt CH4/yr,4.54e-05
Emissions|CH4|AFOLU|Agriculture,2010,NZL,Mt CH4/yr,1.1201699
Emissions|CH4|AFOLU|Agriculture,2010,OMN,Mt CH4/yr,0.0304572
Emissions|CH4|AFOLU|Agriculture,2010,PAK,Mt CH4/yr,4.0221942
Emissions|CH4|AFOLU|Agriculture,2010,PAN,Mt CH4/yr,0.101936
Emissions|CH4|AFOLU|Agriculture,2010,PER,Mt CH4/yr,0.7064174
Emissions|CH4|AFOLU|Agriculture,2010,PHL,Mt CH4/yr,1.9060274
Emissions|CH4|AFOLU|Agriculture,2010,PNG,Mt CH4/yr,0.0381371
Emissions|CH4|AFOLU|Agriculture,2010,POL,Mt CH4/yr,0.5870682
Emissions|CH4|AFOLU|Agriculture,2010,PRK,Mt CH4/yr,0.1595518
Emissions|CH4|AFOLU|Agriculture,2010,PRT,Mt CH4/yr,0.1793857
Emissions|CH4|AFOLU|Agriculture,2010,PRY,Mt CH4/yr,0.7490568
Emissions|CH4|AFOLU|Agriculture,2010,QAT,Mt CH4/yr,0.005231
Emissions|CH4|AFOLU|Agriculture,2010,ROU,Mt CH4/yr,0.3768745
Emissions|CH4|AFOLU|Agriculture,2010,RUS,Mt CH4/yr,2.2291673
Emissions|CH4|AFOLU|Agriculture,2010,RWA,Mt CH4/yr,0.0687512
Emissions|CH4|AFOLU|Agriculture,2010,SAU,Mt CH4/yr,0.0930007
Emissions|CH4|AFOLU|Agriculture,2010,SDN,Mt CH4/yr,1.750633397
Emissions|CH4|AFOLU|Agriculture,2010,SEN,Mt CH4/yr,0.2470595
Emissions|CH4|AFOLU|Agriculture,2010,SGP,Mt CH4/yr,7.97e-05
Emissions|CH4|AFOLU|Agriculture,2010,SHN,Mt CH4/yr,3.98e-05
Emissions|CH4|AFOLU|Agriculture,2010,SLB,Mt CH4/yr,0.0021477
Emissions|CH4|AFOLU|Agriculture,2010,SLE,Mt CH4/yr,0.0767526
Emissions|CH4|AFOLU|Agriculture,2010,SLV,Mt CH4/yr,0.0791844
Emissions|CH4|AFOLU|Agriculture,2010,SMR,Mt CH4/yr,0.000411911787
Emissions|CH4|AFOLU|Agriculture,2010,SOM,Mt CH4/yr,0.6349115
Emissions|CH4|AFOLU|Agriculture,2010,SRB,Mt CH4/yr,0.1449653
Emissions|CH4|AFOLU|Agriculture,2010,SSD,Mt CH4/yr,0.93984904
Emissions|CH4|AFOLU|Agriculture,2010,STP,Mt CH4/yr,0.0001565
Emissions|CH4|AFOLU|Agriculture,2010,SUR,Mt CH4/yr,0.0187939
Emissions|CH4|AFOLU|Agriculture,2010,SVK,Mt CH4/yr,0.0477099
Emissions|CH4|AFOLU|Agriculture,2010,SVN,Mt CH4/yr,0.0436327
Emissions|CH4|AFOLU|Agriculture,2010,SWE,Mt CH4/yr,0.1431476
Emissions|CH4|AFOLU|Agriculture,2010,SWZ,Mt CH4/yr,0.0253039
Emissions|CH4|AFOLU|Agriculture,2010,SYC,Mt CH4/yr,5.731168037e-05
Emissions|CH4|AFOLU|Agriculture,2010,SYR,Mt CH4/yr,0.13782386
Emissions|CH4|AFOLU|Agriculture,2010,TCD,Mt CH4/yr,1.1767517
Emissions|CH4|AFOLU|Agriculture,2010,TGO,Mt CH4/yr,0.046326
Emissions|CH4|AFOLU|Agriculture,2010,THA,Mt CH4/yr,2.416147
Emissions|CH4|AFOLU|Agriculture,2010,TJK,Mt CH4/yr,0.1448355
Emissions|CH4|AFOLU|Agriculture,2010,TKL,Mt CH4/yr,1.5258589508e-05
Emissions|CH4|AFOLU|Agriculture,2010,TKM,Mt CH4/yr,0.2347418
Emissions|CH4|AFOLU|Agriculture,2010,TLS,Mt CH4/yr,0.0250787
Emissions|CH4|AFOLU|Agriculture,2010,TON,Mt CH4/yr,0.0022400052823
Emissions|CH4|AFOLU|Agriculture,2010,TTO,Mt CH4/yr,0.0036498
Emissions|CH4|AFOLU|Agriculture,2010,TUN,Mt CH4/yr,0.0927106
Emissions|CH4|AFOLU|Agriculture,2010,TUR,Mt CH4/yr,0.6029558
Emissions|CH4|AFOLU|Agriculture,2010,TUV,Mt CH4/yr,0.00021
Emissions|CH4|AFOLU|Agriculture,2010,TWN,Mt CH4/yr,0.093518
Emissions|CH4|AFOLU|Agriculture,2010,TZA,Mt CH4/yr,1.1995067
Emissions|CH4|AFOLU|Agriculture,2010,UGA,Mt CH4/yr,0.5665962
Emissions|CH4|AFOLU|Agriculture,2010,UKR,Mt CH4/yr,0.5464423
Emissions|CH4|AFOLU|Agriculture,2010,URY,Mt CH4/yr,0.7800175
Emissions|CH4|AFOLU|Agriculture,2010,USA,Mt CH4/yr,7.9909071
Emissions|CH4|AFOLU|Agriculture,2010,UZB,Mt CH4/yr,0.616447
Emissions|CH4|AFOLU|Agriculture,2010,VAT,Mt CH4/yr,8.35283511e-06
Emissions|CH4|AFOLU|Agriculture,2010,VCT,Mt CH4/yr,0.0004523
Emissions|CH4|AFOLU|Agriculture,2010,VEN,Mt CH4/yr,0.9578176
Emissions|CH4|AFOLU|Agriculture,2010,VGB,Mt CH4/yr,0.0002429
Emissions|CH4|AFOLU|Agriculture,2010,VNM,Mt CH4/yr,1.981338
Emissions|CH4|AFOLU|Agriculture,2010,VUT,Mt CH4/yr,0.0126933
Emissions|CH4|AFOLU|Agriculture,2010,WSM,Mt CH4/yr,0.0053777305066
Emissions|CH4|AFOLU|Agriculture,2010,World,Mt CH4/yr,134.65638314889
Emissions|CH4|AFOLU|Agriculture,2010,YEM,Mt CH4/yr,0.1805737
Emissions|CH4|AFOLU|Agriculture,2010,ZAF,Mt CH4/yr,0.6920646
Emissions|CH4|AFOLU|Agriculture,2010,ZMB,Mt CH4/yr,0.4158486
Emissions|CH4|AFOLU|Agriculture,2010,ZWE,Mt CH4/yr,0.2942424
Emissions|CH4|AFOLU|Agriculture,2015,ABW,Mt CH4/yr,5.1280866e-05
Emissions|CH4|AFOLU|Agriculture,2015,AFG,Mt CH4/yr,0.4333753
Emissions|CH4|AFOLU|Agriculture,2015,AGO,Mt CH4/yr,0.7031747
Emissions|CH4|AFOLU|Agriculture,2015,ALB,Mt CH4/yr,0.0843352
Emissions|CH4|AFOLU|Agriculture,2015,AND,Mt CH4/yr,0.0019292703356
Emissions|CH4|AFOLU|Agriculture,2015,ANT,Mt CH4/yr,0.00016743492
Emissions|CH4|AFOLU|Agriculture,2015,ARE,Mt CH4/yr,0.0483257
Emissions|CH4|AFOLU|Agriculture,2015,ARG,Mt CH4/yr,3.2408173
Emissions|CH4|AFOLU|Agriculture,2015,ARM,Mt CH4/yr,0.0316868
Emissions|CH4|AFOLU|Agriculture,2015,ATG,Mt CH4/yr,0.000606
Emissions|CH4|AFOLU|Agriculture,2015,AUS,Mt CH4/yr,3.407685
Emissions|CH4|AFOLU|Agriculture,2015,AUT,Mt CH4/yr,0.1934994
Emissions|CH4|AFOLU|Agriculture,2015,AZE,Mt CH4/yr,0.1624826
Emissions|CH4|AFOLU|Agriculture,2015,BDI,Mt CH4/yr,0.0457496
Emissions|CH4|AFOLU|Agriculture,2015,BEL,Mt CH4/yr,0.2519871
Emissions|CH4|AFOLU|Agriculture,2015,BEN,Mt CH4/yr,0.1136376
Emissions|CH4|AFOLU|Agriculture,2015,BFA,Mt CH4/yr,0.5200488
Emissions|CH4|AFOLU|Agriculture,2015,BGD,Mt CH4/yr,2.512524
Emissions|CH4|AFOLU|Agriculture,2015,BGR,Mt CH4/yr,0.073991
Emissions|CH4|AFOLU|Agriculture,2015,BHR,Mt CH4/yr,0.0008041092642821
Emissions|CH4|AFOLU|Agriculture,2015,BHS,Mt CH4/yr,0.0004048
Emissions|CH4|AFOLU|Agriculture,2015,BIH,Mt CH4/yr,0.0622839
Emissions|CH4|AFOLU|Agriculture,2015,BLR,Mt CH4/yr,0.3760656
Emissions|CH4|AFOLU|Agriculture,2015,BLZ,Mt CH4/yr,0.006399
Emissions|CH4|AFOLU|Agriculture,2015,BOL,Mt CH4/yr,0.7284598
Emissions|CH4|AFOLU|Agriculture,2015,BRA,Mt CH4/yr,13.5096098
Emissions|CH4|AFOLU|Agriculture,2015,BRB,Mt CH4/yr,0.0009987
Emissions|CH4|AFOLU|Agriculture,2015,BRN,Mt CH4/yr,0.0008572
Emissions|CH4|AFOLU|Agriculture,2015,BTN,Mt CH4/yr,0.0171025
Emissions|CH4|AFOLU|Agriculture,2015,BWA,Mt CH4/yr,0.1036839
Emissions|CH4|AFOLU|Agriculture,2015,CAF,Mt CH4/yr,0.3850401
Emissions|CH4|AFOLU|Agriculture,2015,CAN,Mt CH4/yr,0.962073
Emissions|CH4|AFOLU|Agriculture,2015,CHE,Mt CH4/yr,0.1580052
Emissions|CH4|AFOLU|Agriculture,2015,CHL,Mt CH4/yr,0.1964945
Emissions|CH4|AFOLU|Agriculture,2015,CHN,Mt CH4/yr,13.6551494
Emissions|CH4|AFOLU|Agriculture,2015,CIV,Mt CH4/yr,0.1279312
Emissions|CH4|AFOLU|Agriculture,2015,CMR,Mt CH4/yr,0.2971932
Emissions|CH4|AFOLU|Agriculture,2015,COD,Mt CH4/yr,0.5323024
Emissions|CH4|AFOLU|Agriculture,2015,COG,Mt CH4/yr,0.0584294
Emissions|CH4|AFOLU|Agriculture,2015,COK,Mt CH4/yr,0.00049862170477
Emissions|CH4|AFOLU|Agriculture,2015,COL,Mt CH4/yr,1.5102741
Emissions|CH4|AFOLU|Agriculture,2015,COM,Mt CH4/yr,0.0026241
Emissions|CH4|AFOLU|Agriculture,2015,CPV,Mt CH4/yr,0.0024126
Emissions|CH4|AFOLU|Agriculture,2015,CRI,Mt CH4/yr,0.0935136
Emissions|CH4|AFOLU|Agriculture,2015,CUB,Mt CH4/yr,0.3058696
Emissions|CH4|AFOLU|Agriculture,2015,CYP,Mt CH4/yr,0.0065812
Emissions|CH4|AFOLU|Agriculture,2015,CZE,Mt CH4/yr,0.119855
Emissions|CH4|AFOLU|Agriculture,2015,DEU,Mt CH4/yr,1.370572
Emissions|CH4|AFOLU|Agriculture,2015,DJI,Mt CH4/yr,0.0187313
Emissions|CH4|AFOLU|Agriculture,2015,DMA,Mt CH4/yr,0.0010216
Emissions|CH4|AFOLU|Agriculture,2015,DNK,Mt CH4/yr,0.2427469
Emissions|CH4|AFOLU|Agriculture,2015,DOM,Mt CH4/yr,0.2398618
Emissions|CH4|AFOLU|Agriculture,2015,DZA,Mt CH4/yr,0.2813625
Emissions|CH4|AFOLU|Agriculture,2015,ECU,Mt CH4/yr,0.3444161
Emissions|CH4|AFOLU|Agriculture,2015,EGY,Mt CH4/yr,0.614956
Emissions|CH4|AFOLU|Agriculture,2015,ERI,Mt CH4/yr,0.1176318
Emissions|CH4|AFOLU|Agriculture,2015,ESP,Mt CH4/yr,0.9572841
Emissions|CH4|AFOLU|Agriculture,2015,EST,Mt CH4/yr,0.0278161
Emissions|CH4|AFOLU|Agriculture,2015,ETH,Mt CH4/yr,2.6067757
Emissions|CH4|AFOLU|Agriculture,2015,FIN,Mt CH4/yr,0.0925613
Emissions|CH4|AFOLU|Agriculture,2015,FJI,Mt CH4/yr,0.0114323
Emissions|CH4|AFOLU|Agriculture,2015,FRA,Mt CH4/yr,1.7283959
Emissions|CH4|AFOLU|Agriculture,2015,FSM,Mt CH4/yr,0.0018548
Emissions|CH4|AFOLU|Agriculture,2015,GAB,Mt CH4/yr,0.0079465
Emissions|CH4|AFOLU|Agriculture,2015,GBR,Mt CH4/yr,1.1047876
Emissions|CH4|AFOLU|Agriculture,2015,GEO,Mt CH4/yr,0.0477672
Emissions|CH4|AFOLU|Agriculture,2015,GHA,Mt CH4/yr,0.2053417
Emissions|CH4|AFOLU|Agriculture,2015,GIN,Mt CH4/yr,0.4813045
Emissions|CH4|AFOLU|Agriculture,2015,GMB,Mt CH4/yr,0.0418983
Emissions|CH4|AFOLU|Agriculture,2015,GNB,Mt CH4/yr,0.0452124
Emissions|CH4|AFOLU|Agriculture,2015,GNQ,Mt CH4/yr,0.0004558
Emissions|CH4|AFOLU|Agriculture,2015,GRC,Mt CH4/yr,0.1683585
Emissions|CH4|AFOLU|Agriculture,2015,GRD,Mt CH4/yr,0.0003982
Emissions|CH4|AFOLU|Agriculture,2015,GTM,Mt CH4/yr,0.2387398
Emissions|CH4|AFOLU|Agriculture,2015,GUY,Mt CH4/yr,0.0613942
Emissions|CH4|AFOLU|Agriculture,2015,HKG,Mt CH4/yr,0.0007305
Emissions|CH4|AFOLU|Agriculture,2015,HND,Mt CH4/yr,0.1767269
Emissions|CH4|AFOLU|Agriculture,2015,HRV,Mt CH4/yr,0.0563893
Emissions|CH4|AFOLU|Agriculture,2015,HTI,Mt CH4/yr,0.1212957
Emissions|CH4|AFOLU|Agriculture,2015,HUN,Mt CH4/yr,0.0989753
Emissions|CH4|AFOLU|Agriculture,2015,IDN,Mt CH4/yr,3.590052
Emissions|CH4|AFOLU|Agriculture,2015,IND,Mt CH4/yr,19.5755002
Emissions|CH4|AFOLU|Agriculture,2015,IRL,Mt CH4/yr,0.5931296
Emissions|CH4|AFOLU|Agriculture,2015,IRN,Mt CH4/yr,0.6792441
Emissions|CH4|AFOLU|Agriculture,2015,IRQ,Mt CH4/yr,0.13525
Emissions|CH4|AFOLU|Agriculture,2015,ISL,Mt CH4/yr,0.0126602
Emissions|CH4|AFOLU|Agriculture,2015,ISR,Mt CH4/yr,0.0301315
Emissions|CH4|AFOLU|Agriculture,2015,ITA,Mt CH4/yr,0.8173486
Emissions|CH4|AFOLU|Agriculture,2015,JAM,Mt CH4/yr,0.0132558
Emissions|CH4|AFOLU|Agriculture,2015,JOR,Mt CH4/yr,0.0222388
Emissions|CH4|AFOLU|Agriculture,2015,JPN,Mt CH4/yr,0.590626
Emissions|CH4|AFOLU|Agriculture,2015,KAZ,Mt CH4/yr,0.606086
Emissions|CH4|AFOLU|Agriculture,2015,KEN,Mt CH4/yr,1.0608196
Emissions|CH4|AFOLU|Agriculture,2015,KGZ,Mt CH4/yr,0.1348229
Emissions|CH4|AFOLU|Agriculture,2015,KHM,Mt CH4/yr,0.7043014
Emissions|CH4|AFOLU|Agriculture,2015,KIR,Mt CH4/yr,0.0002265
Emissions|CH4|AFOLU|Agriculture,2015,KNA,Mt CH4/yr,0.0001991
Emissions|CH4|AFOLU|Agriculture,2015,KOR,Mt CH4/yr,0.3697561
Emissions|CH4|AFOLU|Agriculture,2015,KWT,Mt CH4/yr,0.0063682
Emissions|CH4|AFOLU|Agriculture,2015,LAO,Mt CH4/yr,0.2826268
Emissions|CH4|AFOLU|Agriculture,2015,LBN,Mt CH4/yr,0.0096751
Emissions|CH4|AFOLU|Agriculture,2015,LBR,Mt CH4/yr,0.0122501
Emissions|CH4|AFOLU|Agriculture,2015,LBY,Mt CH4/yr,0.063098
Emissions|CH4|AFOLU|Agriculture,2015,LCA,Mt CH4/yr,0.000855919285349
Emissions|CH4|AFOLU|Agriculture,2015,LIE,Mt CH4/yr,0.00060951536838
Emissions|CH4|AFOLU|Agriculture,2015,LKA,Mt CH4/yr,0.1952343
Emissions|CH4|AFOLU|Agriculture,2015,LSO,Mt CH4/yr,0.0322502
Emissions|CH4|AFOLU|Agriculture,2015,LTU,Mt CH4/yr,0.0786667
Emissions|CH4|AFOLU|Agriculture,2015,LUX,Mt CH4/yr,0.0171555
Emissions|CH4|AFOLU|Agriculture,2015,LVA,Mt CH4/yr,0.043748
Emissions|CH4|AFOLU|Agriculture,2015,MAC,Mt CH4/yr,1.49e-05
Emissions|CH4|AFOLU|Agriculture,2015,MAR,Mt CH4/yr,0.2962036
Emissions|CH4|AFOLU|Agriculture,2015,MCO,Mt CH4/yr,0.0009825448327
Emissions|CH4|AFOLU|Agriculture,2015,MDA,Mt CH4/yr,0.0300554
